host_order	species	species_abbreviation	lib_index	total_reads	qc_filtered_reads	qc_retained_pct	pre_rRNA_reads	qc_filtered_loss_reads	qc_filtered_loss_pct	rRNA_reads	rRNA_reads_pct	rRNA_reads_pct_total	remaining_reads	remaining_reads_pct	remaining_reads_pct_total	remaining_reads_pct_input
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-2-B	210450804	210450770	99.99998384420522	169297462	41153342	19.554851403656315	1251222	0.7390671928679001	0.5945437015294083	168046240	99.2609328071321	79.85060489481428	99.2609328
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-2-G	275841972	275841764	99.9999245945066	224088306	51753666	18.7620707699987	6259374	2.793262224044837	2.269188388777905	217828932	97.20673777595516	78.9687408412234	97.2067378
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-2-H	77971884	77971826	99.99992561421243	57816114	20155770	25.850048717560806	557536	0.9643263122111597	0.7150474907083174	57258578	99.03567368778884	73.43490379173087	99.0356737
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-2-I	345644742	345644642	99.99997106856033	258025632	87619110	25.349469947961772	11493744	4.454496985787831	3.3253056110426815	246531888	95.54550301421217	71.32522444099554	95.545503
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-2-K	89895822	89895768	99.99993993046752	75071236	14824586	16.490850931870895	797718	1.0626147143760893	0.8873805058482028	74273518	98.9373852856239	82.6217685622809	98.9373853
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-2-M	68124656	68124630	99.99996183466966	49221820	18902836	27.74742231358937	1357702	2.758333600829876	1.9929671277899736	47864118	97.24166639917013	70.25961055862065	97.2416664
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-2-P	56902172	56901922	99.99956064945992	40886964	16015208	28.145161137258523	1885186	4.610726294082387	3.3130299490149513	39001778	95.38927370591762	68.54180891372653	95.3892737
Eupercaria incertae sedis	Siganus canaliculatus	Si. canaliculatus	YS-LZY-2-S	113441140	113441130	99.99999118485586	97959496	15481644	13.647292331512183	2849610	2.9089676002416347	2.511972288007684	95109886	97.09103239975836	83.84073538048013	97.0910324
Eupercaria incertae sedis	Siganus fuscescens	Si. fuscescens	YS-LZY-3-B	209193562	209192930	99.9996978874522	159308706	49884856	23.846267314861247	2503610	1.5715462530968018	1.1967911326066525	156805096	98.4284537469032	74.9569415525321	98.42845369999999
Eupercaria incertae sedis	Siganus fuscescens	Si. fuscescens	YS-LZY-3-G	152976544	152976120	99.99972283332535	121132684	31843860	20.816171660931236	3674988	3.033853357034506	2.4023212342932783	117457696	96.9661466429655	76.78150710477549	96.9661466
Eupercaria incertae sedis	Siganus fuscescens	Si. fuscescens	YS-LZY-3-H	186129618	186129066	99.999703432475755	128007688	58121930	31.22658855937694	2836970	2.2162496990024536	1.5241905240465277	125170718	97.78375030099754	67.24922091657653	97.78375030000001
Eupercaria incertae sedis	Siganus fuscescens	Si. fuscescens	YS-LZY-3-I	183252322	183251786	99.99970750711688	140207416	43044906	23.489419140893613	34817158	24.832607998424276	18.999572622059326	105390258	75.16739200157572	57.51100823704706	75.167392
Eupercaria incertae sedis	Siganus fuscescens	Si. fuscescens	YS-LZY-3-K	147497744	147497330	99.99971931774088	118281374	29216370	19.808011436432547	1586882	1.3416161364510357	1.07586865870979	116694492	98.65838386354896	79.11611990485767	98.6583839
Eupercaria incertae sedis	Siganus fuscescens	Si. fuscescens	YS-LZY-3-M	200411004	200409104	99.99905194826528	133407180	67003824	33.43320609281514	31753414	23.801877829963875	15.844146961111976	101653766	76.19812217003613	50.72264694607288	76.1981222
Eupercaria incertae sedis	Siganus fuscescens	Si. fuscescens	YS-LZY-3-P	127914378	127914014	99.99971543464801	93546364	34368014	26.867983519413276	22748882	24.31829632630083	17.784460477148237	70797482	75.68170367369918	55.347556003438484	75.6817037
Eupercaria incertae sedis	Siganus fuscescens	Si. fuscescens	YS-LZY-3-S	230494182	230493448	99.9996815537843	178537098	51957084	22.541603240987662	3710502	2.0782806719531197	1.6098028886473152	174826596	97.92171932804688	75.84859387036502	97.92171929999999
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-2-B	88558426	88558426	100	84459488	4098938	4.628512706402438	555682	0.6579272656732184	0.6274750185826473	83903806	99.34207273432678	94.74401227501491	99.34207269999999
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-2-G	67154062	67154036	99.99996128305686	62319946	4834116	7.19854593457057	704618	1.1306460374660787	1.0492559631016811	61615328	98.86935396253392	91.75219810232775	98.869354
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-2-H	64080782	64080696	99.99986579439683	56744790	7335992	11.448037572325505	415594	0.7323914671285241	0.6485470167951446	56329196	99.26760853287148	87.90341541087935	99.26760850000001
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-2-I	66826308	66826292	99.99997605733358	63875108	2951200	4.4162248197221965	778956	1.2194985251531787	1.1656427286092177	63096152	98.78050147484682	94.41813245166858	98.7805015
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-2-K	74551050	74551040	99.9999865863727	70695458	3855592	5.171747413349644	581680	0.8227968478540729	0.7802438731580574	70113778	99.17720315214592	94.0480087134923	99.1772032
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-2-M	73904076	73904058	99.99997564410386	70089994	3814082	5.1608547274172	600846	0.8572493243472099	0.813007932065885	69489148	99.14275067565279	94.02613734051691	99.14275070000001
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-2-P	76032716	76032694	99.9999710650873	72357554	3675162	4.833658710810751	1771456	2.4481977375852146	2.329860214384555	70586098	97.55180226241478	92.8364810748047	97.5518023
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-2-S	113083308	113083282	99.99997700810097	105526170	7557138	6.682805918624171	876066	0.8301883788637454	0.774708500745309	104650104	99.16981162113626	92.54248558063053	99.1698116
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-3-B	73719864	73719852	99.99998372216204	70286220	3433644	4.657691717933718	597610	0.8502520124143822	0.8106498948505928	69688610	99.14974798758561	94.53165838721569	99.149748
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-3-G	76916702	76916682	99.9999739978451	71930086	4986616	6.483138083585539	1315870	1.8293735947987049	1.7107727785832523	70614216	98.17062640520129	91.80608913783121	98.1706264
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-3-H	84403406	84403378	99.99996682598331	75565392	8838014	10.47115800042477	479142	0.6340759801788628	0.5676808824515921	75086250	99.36592401982114	88.96116111712364	99.365924
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-3-I	80796290	80796266	99.9999702956658	76020170	4776120	5.911311026781056	591322	0.7778488261733695	0.7318677627400961	75428848	99.22215117382663	93.35682121047884	99.2221512
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-3-K	77555308	77555298	99.99998710597603	73357600	4197708	5.412534755196898	511604	0.6974110385290686	0.6596634236821031	72845996	99.30258896147093	93.927801821121	99.302589
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-3-M	74394336	74394318	99.99997580460965	68469294	5925042	7.9643724489993435	641702	0.9372113578387415	0.8625683546661401	67827592	99.06278864216125	91.17305919633452	99.06278859999999
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-3-P	74832096	74832064	99.9999572376003	70896654	3935442	5.259029494509949	1820574	2.5679265484094635	2.432878533831259	69076080	97.43207345159054	92.3080919716588	97.4320735
Eupercaria incertae sedis	Sillago sihama	Si. sihama	YS-SLS-3-S	68154020	68154008	99.99998239282144	64417026	3736994	5.483160054241848	518480	0.8048803743283647	0.7607474951587595	63898546	99.19511962567164	93.7560924505994	99.1951196
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-1-B	96210168	96210154	99.99998544852349	68684826	27525342	28.609597688260976	680016	0.9900527374124818	0.7068026323371559	68004810	99.00994726258752	70.68359967940187	99.00994730000001
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-1-G	75541306	75541306	100	54396298	21145008	27.991319080451163	4857850	8.930479055762214	6.43072016785095	49538448	91.06952094423778	65.57796075169789	91.0695209
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-1-H	70683418	70683416	99.99999717048205	52740708	17942710	25.38461000853128	1803692	3.4199237522560373	2.5517894451567127	50937016	96.58007624774396	72.063600546312	96.5800762
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-1-I	371679862	371679862	100	282937474	88742388	23.876028021125343	9954384	3.5182274936122457	2.6782145113904505	272983090	96.48177250638776	73.44575746748421	96.48177249999999
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-1-K	85063734	85063634	99.99988244108823	81519536	3544198	4.166520599718794	635254	0.7792659663813591	0.7467976893654821	80884282	99.22073403361864	95.08668171091573	99.220734
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-1-M	67255848	67255736	99.99983347173023	55489648	11766200	17.4946868560783	860984	1.5516119330942593	1.2801622841778755	54628664	98.44838806690574	81.22515085974382	98.44838809999999
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-1-P	65884484	65884482	99.99999696438391	29671032	36213452	54.96506886204042	2310300	7.786382354344803	3.5065919314174185	27360732	92.21361764565519	41.528339206542164	92.21361759999999
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-1-S	41490500	41490474	99.9999373350526	34601042	6889458	16.604904737229003	1495482	4.322072150312699	3.60439618707897	33105560	95.67792784968731	79.79069907569203	95.67792779999999
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-2-B	79629054	79629054	100	71848314	7780740	9.771232495114157	816422	1.1363133726422585	1.0252815511283104	71031892	98.86368662735774	89.20348595375754	98.8636866
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-2-G	69869054	69869046	99.99998855000956	57738730	12130324	17.361511721627146	5037126	8.723998605442135	7.209380564963711	52701604	91.27600139455787	75.42910771340914	91.2760014
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-2-H	75939208	75939192	99.99997893051506	61025298	14913910	19.6392751422954	1556872	2.5511911469895647	2.050155698226402	59468426	97.44880885301043	78.31056915947819	97.44880889999999
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-2-I	139171346	139171336	99.99999281461285	115730942	23440404	16.842837749086655	5388358	4.655935488713122	3.871743828647026	110342584	95.34406451128687	79.28541842226632	95.3440645
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-2-K	62045236	62045210	99.99995809509049	30030492	32014744	51.599036548108224	1121710	3.7352368386105694	1.8078906170974995	28908782	96.26476316138942	46.59307283479428	96.2647632
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-2-M	67750274	67750268	99.99999114394726	64626618	3123656	4.610543715291838	362324	0.5606420561880555	0.5347934091011942	64264294	99.43935794381194	94.85466287560696	99.4393579
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-2-P	53419218	53419218	100	40835626	12583592	23.55630140448705	1465958	3.589899662613229	2.744252077969393	39369668	96.41010033738677	73.69944651754355	96.4101003
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-2-S	21941634	21941632	99.99999088490857	21020296	921338	4.199040053261302	637160	3.031165688627791	2.9038858272815964	20383136	96.9688343113722	92.8970741194571	96.9688343
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-3-B	74015822	74015808	99.99998108512528	66682552	7333270	9.907705949681947	1261308	1.8915112906896545	1.7041059140030899	65421244	98.10848870931035	88.38818813631497	98.1084887
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-3-G	71607100	71607066	99.99995251867482	51848684	19758416	27.592816913406633	6060228	11.688296659564203	8.46316636199483	45788456	88.3117033404358	63.94401672459854	88.3117033
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-3-H	101242338	101242338	100	68597874	32644464	32.243885952139905	1772870	2.5844386955782332	1.7511152300730155	66825004	97.41556130442177	66.00499881778708	97.4155613
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-3-I	71549724	71549724	100	53216472	18333252	25.623092550294114	925730	1.739555376763796	1.293827492611991	52290742	98.26044462323621	73.0830799570939	98.2604446
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-3-K	74893742	74893734	99.99998931819964	57693700	17200042	22.96592684606412	1412906	2.4489779646651195	1.8865474768238981	56280794	97.55102203533488	75.14752567711199	97.551022
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-3-M	85121528	85121524	99.99999530083623	65167726	19953802	23.44154583315281	2293150	3.5188430543057465	2.693971846933951	62874576	96.48115694569425	73.86448231991324	96.4811569
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-3-P	68991356	68991352	99.99999420217223	49679488	19311868	27.99172116576459	1297922	2.6125913374952656	1.8812820551026712	48381566	97.38740866250474	70.12699677913274	97.3874087
Gadiformes	Bregmaceros mcclellandi	Br. mcclellandi	YS-MSXX-3-S	108857922	108857888	99.99996876662775	83471828	25386094	23.320391877405118	1318212	1.5792298211080271	1.2109472381807913	82153616	98.42077017889197	75.46866088441409	98.42077019999999
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-1-B	79073690	79073668	99.99997217785081	69444146	9629544	12.177936808058407	367278	0.5288825929258314	0.46447560497050283	69076868	99.47111740707417	87.35758758697109	99.4711174
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-1-G	69880740	69880734	99.99999141394323	66603056	3277684	4.6903968103371545	1415112	2.1246952992667483	2.0250386587205575	65187944	97.87530470073325	93.28456453094229	97.8753047
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-1-H	73009140	73009114	99.99996438802046	70742564	2266576	3.1045099284829267	697174	0.9855085263802426	0.9549133163327221	70045390	99.01449147361976	95.94057675518435	99.0144915
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-1-I	80551248	80551240	99.99999006843444	78389138	2162110	2.6841421501005174	908422	1.158862086224242	1.127756580506363	77480716	98.84113791377575	96.18810126939312	98.84113789999999
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-1-K	88636218	88636190	99.9999684102045	84617668	4018550	4.5337561672588516	698838	0.8258771678746807	0.7884339108421796	83918830	99.17412283212532	94.67780992189897	99.17412279999999
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-1-M	82263446	82263412	99.9999586693706	61326312	20937134	25.451321356024888	905302	1.4762048629306128	1.100491219392876	60421010	98.52379513706938	73.44818742458224	98.5237951
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-1-P	80960294	80960286	99.99999011861296	55366288	25594006	31.61303490325764	1043588	1.884879838792877	1.2890121174708185	54322700	98.11512016120712	67.09795297927154	98.11512019999999
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-1-S	81435616	81435604	99.99998526443271	78143958	3291658	4.042037331675615	663450	0.8490099772013083	0.8146926769731809	77480508	99.1509900227987	95.1432699913512	99.15099000000001
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-2-B	63824970	63824962	99.99998746572071	61368082	2456888	3.8494150486870575	390382	0.6361319879607774	0.6116446274867031	60977700	99.36386801203922	95.53894032382624	99.363868
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-2-G	71325762	71325742	99.99997195964062	67974312	3351450	4.698793123303751	2033632	2.9917654775233324	2.8511886070000907	65940680	97.00823452247667	92.45001826969616	97.0082345
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-2-H	81163852	81163824	99.99996550188376	73522332	7641520	9.414930183451618	2382574	3.2406126617420132	2.9355112421229097	71139758	96.75938733825798	87.64955857442547	96.7593873
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-2-I	73786534	73786510	99.99996747373986	68569554	5216980	7.070368693561348	829422	1.2096068176263768	1.1240831558777378	67740132	98.79039318237362	91.80554815056091	98.79039320000001
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-2-K	65477256	65477178	99.99988087466585	31340184	34137072	52.13577062545199	972694	3.1036639733831812	1.4855448432353366	30367490	96.89633602661682	46.37868453131267	96.896336
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-2-M	70000286	70000272	99.99998000008172	64154032	5846254	8.351757305677294	6385092	9.952752463009652	9.121522732064266	57768940	90.04724753699035	82.52671996225844	90.04724750000001
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-2-P	77679812	77679790	99.99997167861324	75023736	2656076	3.4192616223118564	802666	1.0698827368447767	1.0333006470201036	74221070	98.93011726315522	95.54743773066804	98.93011729999999
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-2-S	86269496	86269476	99.99997681683453	84516282	1753214	2.0322525125219233	763260	0.9030922586017213	0.8847391434858968	83753022	99.09690774139828	97.08300834399218	99.0969077
Gobiiformes	Odontamblyopus rubicundus	Od. rubicundus	YS-LYXHY-3-B	100097274	100097252	99.99997802137948	97292664	2804610	2.801884494876454	539604	0.5546194109763507	0.5390796156946293	96753060	99.44538058902364	96.65903588942892	99.4453806
